,station_id,name,capacity,lat,lon,community,no_classic_count,no_docks_count,problem_count,total_count,pct_no_classic,pct_no_docks,pct_problem,bin_no_classic,bin_no_docks,bin_problem
455,a3a7f0ba-a135-11e9-9cda-0a87ae2ba916,Damen Ave & Madison St,15,41.88137,-87.67493,NEAR WEST SIDE,14,4,18,24,58.333333333333336,16.666666666666668,75.0,30-99%,15-29%,30-99%
456,a3a7f5ea-a135-11e9-9cda-0a87ae2ba916,California Ave & Division St,19,41.903029,-87.697474,WEST TOWN,0,0,0,24,0.0,0.0,0.0,0%,0%,0%
457,a3a7faf7-a135-11e9-9cda-0a87ae2ba916,Elizabeth St & Fulton St,15,41.88671077318443,-87.65965729951859,NEAR WEST SIDE,7,3,10,24,29.166666666666668,12.5,41.666666666666664,15-29%,1-14%,30-99%
458,a3a80009-a135-11e9-9cda-0a87ae2ba916,Wells St & 19th St,11,41.856802,-87.633879,ARMOUR SQUARE,0,0,0,24,0.0,0.0,0.0,0%,0%,0%
459,a3a80512-a135-11e9-9cda-0a87ae2ba916,Damen Ave & Cortland St,19,41.915983,-87.677335,LOGAN SQUARE,1,1,2,24,4.166666666666667,4.166666666666667,8.333333333333334,1-14%,1-14%,1-14%
460,a3a80a1e-a135-11e9-9cda-0a87ae2ba916,Clark St & Drummond Pl,23,41.931248,-87.644336,LINCOLN PARK,0,0,0,24,0.0,0.0,0.0,0%,0%,0%
461,a3a80f32-a135-11e9-9cda-0a87ae2ba916,Milwaukee Ave & Rockwell St,19,41.92019556200566,-87.69265919923781,LOGAN SQUARE,0,0,0,24,0.0,0.0,0.0,0%,0%,0%
462,a3a817dc-a135-11e9-9cda-0a87ae2ba916,Clifton Ave & Armitage Ave,15,41.918216,-87.656936,LINCOLN PARK,0,19,19,24,0.0,79.16666666666667,79.16666666666667,0%,30-99%,30-99%
463,a3a81d33-a135-11e9-9cda-0a87ae2ba916,Halsted St & Willow St,19,41.913865,-87.648755,LINCOLN PARK,0,0,0,24,0.0,0.0,0.0,0%,0%,0%
464,a3a8224f-a135-11e9-9cda-0a87ae2ba916,Halsted St & Dickens Ave,23,41.919936,-87.64883,LINCOLN PARK,0,0,0,24,0.0,0.0,0.0,0%,0%,0%
465,a3a8275e-a135-11e9-9cda-0a87ae2ba916,Racine Ave & Belmont Ave,15,41.939743,-87.658865,LAKE VIEW,0,0,0,24,0.0,0.0,0.0,0%,0%,0%
466,a3a82c6c-a135-11e9-9cda-0a87ae2ba916,Southport Ave & Waveland Ave,23,41.94815,-87.66394,LAKE VIEW,0,7,7,24,0.0,29.166666666666668,29.166666666666668,0%,15-29%,15-29%
467,a3a83181-a135-11e9-9cda-0a87ae2ba916,Damen Ave & Melrose Ave,15,41.9406,-87.6785,NORTH CENTER,0,11,11,24,0.0,45.833333333333336,45.833333333333336,0%,30-99%,30-99%
468,a3a83698-a135-11e9-9cda-0a87ae2ba916,Southport Ave & Roscoe St,19,41.943739,-87.66402,LAKE VIEW,0,0,0,24,0.0,0.0,0.0,0%,0%,0%
469,a3a83ba1-a135-11e9-9cda-0a87ae2ba916,Wood St & Webster Ave,19,41.92105672992757,-87.67279744148254,LOGAN SQUARE,2,0,2,24,8.333333333333334,0.0,8.333333333333334,1-14%,0%,1-14%
470,a3a840a6-a135-11e9-9cda-0a87ae2ba916,Sheridan Rd & Montrose Ave,23,41.96167,-87.65464,UPTOWN,0,3,3,24,0.0,12.5,12.5,0%,1-14%,1-14%
471,a3a845b0-a135-11e9-9cda-0a87ae2ba916,Pine Grove Ave & Waveland Ave,23,41.94947274088333,-87.64645278453827,LAKE VIEW,3,0,3,24,12.5,0.0,12.5,1-14%,0%,1-14%
472,a3a84ab4-a135-11e9-9cda-0a87ae2ba916,Sangamon St & Washington Blvd,15,41.883165,-87.6511,NEAR WEST SIDE,0,0,0,24,0.0,0.0,0.0,0%,0%,0%
473,a3a84fb8-a135-11e9-9cda-0a87ae2ba916,Clark St & Montrose Ave,19,41.961588,-87.666036,LAKE VIEW,0,6,6,24,0.0,25.0,25.0,0%,15-29%,15-29%
474,a3a854bf-a135-11e9-9cda-0a87ae2ba916,Sedgwick St & Schiller St,15,41.907626,-87.638566,NEAR NORTH SIDE,2,9,11,24,8.333333333333334,37.5,45.833333333333336,1-14%,30-99%,30-99%
475,a3a859c4-a135-11e9-9cda-0a87ae2ba916,MLK Jr Dr & 29th St,19,41.842052,-87.617,DOUGLAS,4,8,12,24,16.666666666666668,33.333333333333336,50.0,15-29%,30-99%,30-99%
476,a3a85eda-a135-11e9-9cda-0a87ae2ba916,Wolcott (Ravenswood) Ave & Montrose Ave,15,41.961406,-87.676169,NORTH CENTER,0,0,0,24,0.0,0.0,0.0,0%,0%,0%
477,a3a866a5-a135-11e9-9cda-0a87ae2ba916,Western Ave & Leland Ave,19,41.966399801840986,-87.68870428204536,LINCOLN SQUARE,0,0,0,24,0.0,0.0,0.0,0%,0%,0%
478,a3a86c05-a135-11e9-9cda-0a87ae2ba916,Sheridan Rd & Irving Park Rd,27,41.954245,-87.654406,LAKE VIEW,0,0,0,24,0.0,0.0,0.0,0%,0%,0%
479,a3a8711c-a135-11e9-9cda-0a87ae2ba916,Morgan St & Polk St,19,41.871737,-87.65103,NEAR WEST SIDE,5,2,7,24,20.833333333333332,8.333333333333334,29.166666666666668,15-29%,1-14%,15-29%
480,a3a87631-a135-11e9-9cda-0a87ae2ba916,Damen Ave & Leland Ave,15,41.967094,-87.679028,LINCOLN SQUARE,0,0,0,24,0.0,0.0,0.0,0%,0%,0%
481,a3a87b3f-a135-11e9-9cda-0a87ae2ba916,Lincoln Ave & Sunnyside Ave,15,41.963004,-87.684781,LINCOLN SQUARE,0,3,3,24,0.0,12.5,12.5,0%,1-14%,1-14%
482,a3a8804b-a135-11e9-9cda-0a87ae2ba916,Ravenswood Ave & Irving Park Rd,19,41.95469,-87.67393,NORTH CENTER,0,2,2,24,0.0,8.333333333333334,8.333333333333334,0%,1-14%,1-14%
483,a3a8855c-a135-11e9-9cda-0a87ae2ba916,Clarendon Ave & Junior Ter,23,41.961004,-87.649603,UPTOWN,0,0,0,24,0.0,0.0,0.0,0%,0%,0%
484,a3a88a6d-a135-11e9-9cda-0a87ae2ba916,Ashland Ave & Belle Plaine Ave,11,41.956057,-87.668835,LAKE VIEW,0,0,0,24,0.0,0.0,0.0,0%,0%,0%
485,a3a88f84-a135-11e9-9cda-0a87ae2ba916,Shore Dr & 55th St,19,41.795212,-87.580715,HYDE PARK,0,4,4,24,0.0,16.666666666666668,16.666666666666668,0%,15-29%,15-29%
486,a3a89488-a135-11e9-9cda-0a87ae2ba916,Woodlawn Ave & 55th St,19,41.795264,-87.596471,HYDE PARK,5,0,5,24,20.833333333333332,0.0,20.833333333333332,15-29%,0%,15-29%
487,a3a8999a-a135-11e9-9cda-0a87ae2ba916,Montrose Harbor,31,41.963982,-87.638181,UPTOWN,0,0,0,24,0.0,0.0,0.0,0%,0%,0%
488,a3a89ea8-a135-11e9-9cda-0a87ae2ba916,Ashland Ave & Wellington Ave,19,41.936083,-87.669807,LAKE VIEW,0,0,0,24,0.0,0.0,0.0,0%,0%,0%
489,a3a9309d-a135-11e9-9cda-0a87ae2ba916,Clarendon Ave & Leland Ave,15,41.967968,-87.650001,UPTOWN,0,0,0,24,0.0,0.0,0.0,0%,0%,0%
490,a3a93622-a135-11e9-9cda-0a87ae2ba916,Greenwood Ave & 47th St,15,41.809835,-87.599383,KENWOOD,0,0,0,24,0.0,0.0,0.0,0%,0%,0%
491,a3a93b6d-a135-11e9-9cda-0a87ae2ba916,Winthrop Ave & Lawrence Ave,15,41.968812,-87.657659,UPTOWN,0,0,0,24,0.0,0.0,0.0,0%,0%,0%
492,a3a940a2-a135-11e9-9cda-0a87ae2ba916,Pine Grove Ave & Irving Park Rd,15,41.954383,-87.648043,LAKE VIEW,2,0,2,24,8.333333333333334,0.0,8.333333333333334,1-14%,0%,1-14%
493,a3a945c0-a135-11e9-9cda-0a87ae2ba916,Indiana Ave & Roosevelt Rd,39,41.867888,-87.623041,LOOP,1,0,1,24,4.166666666666667,0.0,4.166666666666667,1-14%,0%,1-14%
494,a3a94bc8-a135-11e9-9cda-0a87ae2ba916,Broadway & Sheridan Rd,15,41.952833,-87.649993,LAKE VIEW,0,7,7,24,0.0,29.166666666666668,29.166666666666668,0%,15-29%,15-29%
495,a3a95142-a135-11e9-9cda-0a87ae2ba916,Lincoln Ave & Waveland Ave,15,41.948797,-87.675278,NORTH CENTER,0,11,11,24,0.0,45.833333333333336,45.833333333333336,0%,30-99%,30-99%
496,a3a95669-a135-11e9-9cda-0a87ae2ba916,Logan Blvd & Elston Ave,27,41.929465,-87.684158,LOGAN SQUARE,0,0,0,24,0.0,0.0,0.0,0%,0%,0%
497,a3a95b7a-a135-11e9-9cda-0a87ae2ba916,California Ave & Francis Pl,15,41.91849115368695,-87.69742280244827,LOGAN SQUARE,0,0,0,24,0.0,0.0,0.0,0%,0%,0%
498,a3a9607f-a135-11e9-9cda-0a87ae2ba916,Kedzie Ave & Milwaukee Ave,35,41.929567,-87.707857,LOGAN SQUARE,0,0,0,24,0.0,0.0,0.0,0%,0%,0%
499,a3a965b2-a135-11e9-9cda-0a87ae2ba916,Hermitage Ave & Polk St,15,41.871514,-87.669886,NEAR WEST SIDE,8,0,8,24,33.333333333333336,0.0,33.333333333333336,30-99%,0%,30-99%
500,a3a96aca-a135-11e9-9cda-0a87ae2ba916,Halsted St & 37th St,11,41.827059,-87.64572,BRIDGEPORT,0,21,21,24,0.0,87.5,87.5,0%,30-99%,30-99%
501,a3a96fd5-a135-11e9-9cda-0a87ae2ba916,Rhodes Ave & 32nd St,11,41.836208,-87.613533,DOUGLAS,5,1,6,24,20.833333333333332,4.166666666666667,25.0,15-29%,1-14%,15-29%
502,a3a974e1-a135-11e9-9cda-0a87ae2ba916,Stetson Ave & South Water St,19,41.886835,-87.62232,LOOP,21,0,21,24,87.5,0.0,87.5,30-99%,0%,30-99%
503,a3a97a01-a135-11e9-9cda-0a87ae2ba916,Cottage Grove Ave & Oakwood Blvd,15,41.822985,-87.6071,GRAND BOULEVARD,6,0,6,24,25.0,0.0,25.0,15-29%,0%,15-29%
504,a3a98429-a135-11e9-9cda-0a87ae2ba916,Lake Park Ave & 47th St,15,41.809443,-87.591875,KENWOOD,0,0,0,24,0.0,0.0,0.0,0%,0%,0%
505,a3a9892f-a135-11e9-9cda-0a87ae2ba916,DuSable Lake Shore Dr & North Blvd,39,41.911722,-87.626804,LINCOLN PARK,0,0,0,24,0.0,0.0,0.0,0%,0%,0%
506,a3a98e37-a135-11e9-9cda-0a87ae2ba916,Stony Island Ave & 75th St,11,41.7586696704,-87.586882871,SOUTH SHORE,0,0,0,24,0.0,0.0,0.0,0%,0%,0%
507,a3a99346-a135-11e9-9cda-0a87ae2ba916,Cottage Grove Ave & 43rd St,11,41.816499,-87.606582,KENWOOD,0,0,0,24,0.0,0.0,0.0,0%,0%,0%
508,a3a9984a-a135-11e9-9cda-0a87ae2ba916,Indiana Ave & 31st St,11,41.838842,-87.621857,DOUGLAS,2,0,2,24,8.333333333333334,0.0,8.333333333333334,1-14%,0%,1-14%
509,a3a99d47-a135-11e9-9cda-0a87ae2ba916,Michigan Ave & 18th St,23,41.857813,-87.62455,NEAR SOUTH SIDE,0,0,0,24,0.0,0.0,0.0,0%,0%,0%
510,a3a9a24f-a135-11e9-9cda-0a87ae2ba916,Racine Ave & 15th St,15,41.861267,-87.656625,NEAR WEST SIDE,0,0,0,24,0.0,0.0,0.0,0%,0%,0%
511,a3a9a778-a135-11e9-9cda-0a87ae2ba916,Ashland Ave & 13th St,15,41.865234,-87.666507,NEAR WEST SIDE,0,0,0,24,0.0,0.0,0.0,0%,0%,0%
512,a3a9acc5-a135-11e9-9cda-0a87ae2ba916,California Ave & North Ave,11,41.910459,-87.698045,WEST TOWN,0,9,9,24,0.0,37.5,37.5,0%,30-99%,30-99%
513,a3a9b1d7-a135-11e9-9cda-0a87ae2ba916,Ashland Ave & Grand Ave,15,41.891072,-87.666611,WEST TOWN,0,0,0,24,0.0,0.0,0.0,0%,0%,0%
514,a3a9b6e9-a135-11e9-9cda-0a87ae2ba916,Wallace St & 35th St,15,41.83070705144085,-87.64125533401966,BRIDGEPORT,0,0,0,24,0.0,0.0,0.0,0%,0%,0%
515,a3a9bbf0-a135-11e9-9cda-0a87ae2ba916,Halsted St & 35th St,15,41.830661,-87.647172,BRIDGEPORT,0,0,0,24,0.0,0.0,0.0,0%,0%,0%
516,a3a9c0f6-a135-11e9-9cda-0a87ae2ba916,Morgan St & 31st St,11,41.8378,-87.65114,BRIDGEPORT,8,7,15,24,33.333333333333336,29.166666666666668,62.5,30-99%,15-29%,30-99%
517,a3a9c5f7-a135-11e9-9cda-0a87ae2ba916,Western Ave & 24th St,7,41.84847,-87.685109,LOWER WEST SIDE,0,0,0,24,0.0,0.0,0.0,0%,0%,0%
518,a3a9cafa-a135-11e9-9cda-0a87ae2ba916,Halsted St & Maxwell St,15,41.864883,-87.647071,NEAR WEST SIDE,2,0,2,24,8.333333333333334,0.0,8.333333333333334,1-14%,0%,1-14%
519,a3a9d00a-a135-11e9-9cda-0a87ae2ba916,LaSalle St & Jackson Blvd,35,41.878166,-87.631929,LOOP,12,0,12,24,50.0,0.0,50.0,30-99%,0%,30-99%
520,a3a9d529-a135-11e9-9cda-0a87ae2ba916,Michigan Ave & Jackson Blvd,23,41.878005,-87.624144,LOOP,0,2,2,24,0.0,8.333333333333334,8.333333333333334,0%,1-14%,1-14%
521,a3a9da3b-a135-11e9-9cda-0a87ae2ba916,Wood St & Hubbard St,19,41.889899,-87.671473,WEST TOWN,0,0,0,24,0.0,0.0,0.0,0%,0%,0%
522,a3a9df3a-a135-11e9-9cda-0a87ae2ba916,Franklin St & Adams St (Temp),15,41.87943409140013,-87.63550400733948,LOOP,11,3,14,24,45.833333333333336,12.5,58.333333333333336,30-99%,1-14%,30-99%
523,a3a9e44a-a135-11e9-9cda-0a87ae2ba916,Franklin St & Monroe St,31,41.880317,-87.635185,LOOP,12,0,12,24,50.0,0.0,50.0,30-99%,0%,30-99%
524,a3a9ecff-a135-11e9-9cda-0a87ae2ba916,Larrabee St & Armitage Ave,15,41.918084,-87.643749,LINCOLN PARK,0,0,0,24,0.0,0.0,0.0,0%,0%,0%
525,a3a9f256-a135-11e9-9cda-0a87ae2ba916,Wells St & Concord Ln,19,41.912133,-87.634656,LINCOLN PARK,3,1,4,24,12.5,4.166666666666667,16.666666666666668,1-14%,1-14%,15-29%
526,a3a9f76a-a135-11e9-9cda-0a87ae2ba916,Kedzie Ave & Palmer Ct,15,41.921525,-87.707322,LOGAN SQUARE,0,3,3,24,0.0,12.5,12.5,0%,1-14%,1-14%
527,a3a9fc75-a135-11e9-9cda-0a87ae2ba916,Wells St & Evergreen Ave,19,41.906724,-87.63483,NEAR NORTH SIDE,0,0,0,24,0.0,0.0,0.0,0%,0%,0%
528,a3aa017e-a135-11e9-9cda-0a87ae2ba916,Southport Ave & Clark St,11,41.957081,-87.664199,LAKE VIEW,0,0,0,24,0.0,0.0,0.0,0%,0%,0%
529,a3aa0699-a135-11e9-9cda-0a87ae2ba916,Broadway & Wilson Ave,23,41.965221,-87.658139,UPTOWN,0,0,0,24,0.0,0.0,0.0,0%,0%,0%
530,a3aa0bb7-a135-11e9-9cda-0a87ae2ba916,Broadway & Berwyn Ave,15,41.978116,-87.660134,EDGEWATER,0,0,0,24,0.0,0.0,0.0,0%,0%,0%
531,a3aa10ca-a135-11e9-9cda-0a87ae2ba916,Broadway & Argyle St,19,41.973815,-87.65966,UPTOWN,0,0,0,24,0.0,0.0,0.0,0%,0%,0%
532,a3aa1623-a135-11e9-9cda-0a87ae2ba916,Broadway & Belmont Ave,19,41.940106,-87.645451,LAKE VIEW,0,5,5,24,0.0,20.833333333333332,20.833333333333332,0%,15-29%,15-29%
533,a3aa1b5b-a135-11e9-9cda-0a87ae2ba916,Paulina St & Montrose Ave,15,41.961507,-87.671387,LAKE VIEW,0,0,0,24,0.0,0.0,0.0,0%,0%,0%
534,a3aa2078-a135-11e9-9cda-0a87ae2ba916,Lincoln Ave & Belle Plaine Ave,15,41.95600355078549,-87.68016144633293,NORTH CENTER,0,0,0,24,0.0,0.0,0.0,0%,0%,0%
535,a3aa259c-a135-11e9-9cda-0a87ae2ba916,Halsted St & Roscoe St,15,41.94367,-87.64895,LAKE VIEW,4,6,10,24,16.666666666666668,25.0,41.666666666666664,15-29%,15-29%,30-99%
536,a3aa2abb-a135-11e9-9cda-0a87ae2ba916,Broadway & Barry Ave,19,41.93758231600629,-87.6440978050232,LAKE VIEW,0,2,2,24,0.0,8.333333333333334,8.333333333333334,0%,1-14%,1-14%
537,a3aa2ff4-a135-11e9-9cda-0a87ae2ba916,Clark St & Schiller St,19,41.907993,-87.631501,NEAR NORTH SIDE,6,0,6,24,25.0,0.0,25.0,15-29%,0%,15-29%
538,a3aa35a4-a135-11e9-9cda-0a87ae2ba916,Sheffield Ave & Wrightwood Ave,31,41.928712,-87.653833,LINCOLN PARK,0,0,0,24,0.0,0.0,0.0,0%,0%,0%
539,a3aa3adf-a135-11e9-9cda-0a87ae2ba916,Broadway & Cornelia Ave,23,41.945529,-87.646439,LAKE VIEW,2,4,6,24,8.333333333333334,16.666666666666668,25.0,1-14%,15-29%,15-29%
540,a3aa4017-a135-11e9-9cda-0a87ae2ba916,Broadway & Waveland Ave,15,41.949074,-87.648636,LAKE VIEW,10,0,10,24,41.666666666666664,0.0,41.666666666666664,30-99%,0%,30-99%
541,a3aa453c-a135-11e9-9cda-0a87ae2ba916,Western Ave & Division St,23,41.902893,-87.687275,WEST TOWN,5,0,5,24,20.833333333333332,0.0,20.833333333333332,15-29%,0%,15-29%
542,a3aa4a58-a135-11e9-9cda-0a87ae2ba916,Sheridan Rd & Buena Ave,19,41.958494,-87.654966,UPTOWN,0,5,5,24,0.0,20.833333333333332,20.833333333333332,0%,15-29%,15-29%
543,a3aa4f80-a135-11e9-9cda-0a87ae2ba916,Southport Ave & Clybourn Ave,15,41.920771,-87.663712,LINCOLN PARK,6,1,7,24,25.0,4.166666666666667,29.166666666666668,15-29%,1-14%,15-29%
544,a3aa54a0-a135-11e9-9cda-0a87ae2ba916,Seeley Ave & Roscoe St,11,41.943403,-87.679618,NORTH CENTER,0,14,14,24,0.0,58.333333333333336,58.333333333333336,0%,30-99%,30-99%
545,a3aa59bb-a135-11e9-9cda-0a87ae2ba916,Leavitt St & Armitage Ave,11,41.917805,-87.682437,LOGAN SQUARE,0,0,0,24,0.0,0.0,0.0,0%,0%,0%
546,a3aa5ed1-a135-11e9-9cda-0a87ae2ba916,Damen Ave & Charleston St,11,41.920082,-87.677855,LOGAN SQUARE,0,1,1,24,0.0,4.166666666666667,4.166666666666667,0%,1-14%,1-14%
547,a3aa640c-a135-11e9-9cda-0a87ae2ba916,Leavitt St & Lawrence Ave,19,41.968885,-87.684001,LINCOLN SQUARE,0,0,0,24,0.0,0.0,0.0,0%,0%,0%
548,a3aa692e-a135-11e9-9cda-0a87ae2ba916,Clarendon Ave & Gordon Ter,15,41.95786652415174,-87.64950513839722,UPTOWN,4,0,4,24,16.666666666666668,0.0,16.666666666666668,15-29%,0%,15-29%
549,a3aa6e51-a135-11e9-9cda-0a87ae2ba916,Lakeview Ave & Fullerton Pkwy,19,41.925858,-87.638973,LINCOLN PARK,0,0,0,24,0.0,0.0,0.0,0%,0%,0%
550,a3aa7373-a135-11e9-9cda-0a87ae2ba916,Ravenswood Ave & Berteau Ave,15,41.957921,-87.673567,LAKE VIEW,0,4,4,24,0.0,16.666666666666668,16.666666666666668,0%,15-29%,15-29%
551,a3aa7897-a135-11e9-9cda-0a87ae2ba916,Elston Ave & Wabansia Ave,23,41.912919,-87.664169,WEST TOWN,0,0,0,24,0.0,0.0,0.0,0%,0%,0%
552,a3aa7db3-a135-11e9-9cda-0a87ae2ba916,Damen Ave & Sunnyside Ave,19,41.96325,-87.679258,LINCOLN SQUARE,0,0,0,24,0.0,0.0,0.0,0%,0%,0%
553,a3aa82d0-a135-11e9-9cda-0a87ae2ba916,Wood St & Taylor St (Temp),23,41.869265218438194,-87.67373085021973,NEAR WEST SIDE,3,0,3,24,12.5,0.0,12.5,1-14%,0%,1-14%
554,a3aa8ca0-a135-11e9-9cda-0a87ae2ba916,Southport Ave & Irving Park Rd,15,41.954177,-87.664358,LAKE VIEW,0,0,0,24,0.0,0.0,0.0,0%,0%,0%
555,a3aa91f4-a135-11e9-9cda-0a87ae2ba916,Greenview Ave & Diversey Pkwy,15,41.93258963429789,-87.66593635082245,LAKE VIEW,0,0,0,24,0.0,0.0,0.0,0%,0%,0%
556,a3aa9732-a135-11e9-9cda-0a87ae2ba916,Loomis St & Lexington St,19,41.87222873224032,-87.66136385500431,NEAR WEST SIDE,1,0,1,24,4.166666666666667,0.0,4.166666666666667,1-14%,0%,1-14%
557,a3aa9c65-a135-11e9-9cda-0a87ae2ba916,Wabash Ave & 9th St,19,41.870769,-87.625734,LOOP,4,0,4,24,16.666666666666668,0.0,16.666666666666668,15-29%,0%,15-29%
558,a3aaa17b-a135-11e9-9cda-0a87ae2ba916,Kimbark Ave & 53rd St,19,41.799568,-87.594747,HYDE PARK,0,0,0,24,0.0,0.0,0.0,0%,0%,0%
559,a3aaa68b-a135-11e9-9cda-0a87ae2ba916,Sheridan Rd & Lawrence Ave,19,41.969517,-87.654691,UPTOWN,1,0,1,24,4.166666666666667,0.0,4.166666666666667,1-14%,0%,1-14%
560,a3aaaba2-a135-11e9-9cda-0a87ae2ba916,Stockton Dr & Wrightwood Ave,15,41.93132,-87.638742,LINCOLN PARK,0,0,0,24,0.0,0.0,0.0,0%,0%,0%
561,a3aab0b6-a135-11e9-9cda-0a87ae2ba916,Clark St & Winnemac Ave,19,41.97334764047304,-87.6678554713726,UPTOWN,0,0,0,24,0.0,0.0,0.0,0%,0%,0%
562,a3aab5c1-a135-11e9-9cda-0a87ae2ba916,Clark St & Leland Ave,19,41.96708783918421,-87.66729086637497,UPTOWN,0,0,0,24,0.0,0.0,0.0,0%,0%,0%
563,a3aabad8-a135-11e9-9cda-0a87ae2ba916,Sheffield Ave & Webster Ave,19,41.92154,-87.653818,LINCOLN PARK,0,2,2,24,0.0,8.333333333333334,8.333333333333334,0%,1-14%,1-14%
564,a3aabfe3-a135-11e9-9cda-0a87ae2ba916,Ellis Ave & 58th St,19,41.788746,-87.601334,HYDE PARK,0,1,1,24,0.0,4.166666666666667,4.166666666666667,0%,1-14%,1-14%
565,a3aac4f9-a135-11e9-9cda-0a87ae2ba916,DuSable Lake Shore Dr & Diversey Pkwy,23,41.932588,-87.636427,LINCOLN PARK,0,0,0,24,0.0,0.0,0.0,0%,0%,0%
566,a3aaca0e-a135-11e9-9cda-0a87ae2ba916,Lincoln Ave & Addison St,19,41.946176,-87.673308,LAKE VIEW,0,12,12,24,0.0,50.0,50.0,0%,30-99%,30-99%
567,a3aacf29-a135-11e9-9cda-0a87ae2ba916,Halsted St & Clybourn Ave,27,41.909668,-87.648128,NEAR NORTH SIDE,0,0,0,24,0.0,0.0,0.0,0%,0%,0%
568,a3aad436-a135-11e9-9cda-0a87ae2ba916,Burling St & Diversey Pkwy,19,41.93314,-87.64776,LAKE VIEW,0,0,0,24,0.0,0.0,0.0,0%,0%,0%
569,a3aad940-a135-11e9-9cda-0a87ae2ba916,Ashland Ave & Blackhawk St,15,41.907066,-87.667252,WEST TOWN,0,9,9,24,0.0,37.5,37.5,0%,30-99%,30-99%
570,a3aade4c-a135-11e9-9cda-0a87ae2ba916,DuSable Lake Shore Dr & Belmont Ave,19,41.940775,-87.639192,LAKE VIEW,0,0,0,24,0.0,0.0,0.0,0%,0%,0%
571,a3aae35a-a135-11e9-9cda-0a87ae2ba916,Calumet Ave & 35th St,15,41.831379,-87.618034,DOUGLAS,6,0,6,24,25.0,0.0,25.0,15-29%,0%,15-29%
572,a3aae870-a135-11e9-9cda-0a87ae2ba916,Cottage Grove Ave & 47th St,15,41.809855,-87.606755,GRAND BOULEVARD,2,0,2,24,8.333333333333334,0.0,8.333333333333334,1-14%,0%,1-14%
573,a3aaed81-a135-11e9-9cda-0a87ae2ba916,Clark St & Chicago Ave,19,41.89675,-87.63089,NEAR NORTH SIDE,6,0,6,24,25.0,0.0,25.0,15-29%,0%,15-29%
574,a3aaf2ac-a135-11e9-9cda-0a87ae2ba916,Calumet Ave & 18th St,15,41.85761755293753,-87.61941075325012,NEAR SOUTH SIDE,0,8,8,24,0.0,33.333333333333336,33.333333333333336,0%,30-99%,30-99%
575,a3aaf7bc-a135-11e9-9cda-0a87ae2ba916,Emerald Ave & 31st St,11,41.838198,-87.645143,BRIDGEPORT,0,8,8,24,0.0,33.333333333333336,33.333333333333336,0%,30-99%,30-99%
576,a3aafccb-a135-11e9-9cda-0a87ae2ba916,Clark St & Wrightwood Ave,15,41.929546,-87.643118,LINCOLN PARK,1,0,1,24,4.166666666666667,0.0,4.166666666666667,1-14%,0%,1-14%
577,a3ab812d-a135-11e9-9cda-0a87ae2ba916,Adler Planetarium,39,41.866095,-87.607267,NEAR SOUTH SIDE,0,0,0,24,0.0,0.0,0.0,0%,0%,0%
578,a3ab86b6-a135-11e9-9cda-0a87ae2ba916,Wolcott Ave & Polk St,23,41.871262,-87.673688,NEAR WEST SIDE,0,0,0,24,0.0,0.0,0.0,0%,0%,0%
579,a3ab8bee-a135-11e9-9cda-0a87ae2ba916,Racine Ave & Wrightwood Ave,15,41.928887,-87.658971,LINCOLN PARK,0,7,7,24,0.0,29.166666666666668,29.166666666666668,0%,15-29%,15-29%
580,a3ab9119-a135-11e9-9cda-0a87ae2ba916,Ravenswood Ave & Lawrence Ave,47,41.968445,-87.674226,LINCOLN SQUARE,0,0,0,24,0.0,0.0,0.0,0%,0%,0%
581,a3ac0fff-a135-11e9-9cda-0a87ae2ba916,Lake Park Ave & 56th St,19,41.793242,-87.587782,HYDE PARK,0,0,0,24,0.0,0.0,0.0,0%,0%,0%
582,a3ac1607-a135-11e9-9cda-0a87ae2ba916,Ada St & Washington Blvd,15,41.88283,-87.661206,NEAR WEST SIDE,1,0,1,24,4.166666666666667,0.0,4.166666666666667,1-14%,0%,1-14%
583,a3ac1bc9-a135-11e9-9cda-0a87ae2ba916,Ashland Ave & Grace St,15,41.950687,-87.6687,LAKE VIEW,0,0,0,24,0.0,0.0,0.0,0%,0%,0%
584,a3ac213b-a135-11e9-9cda-0a87ae2ba916,California Ave & 21st St,15,41.8537957934734,-87.69582286477088,SOUTH LAWNDALE,0,0,0,24,0.0,0.0,0.0,0%,0%,0%
585,a3ac2671-a135-11e9-9cda-0a87ae2ba916,Halsted St & Wrightwood Ave,15,41.929143,-87.649077,LINCOLN PARK,3,1,4,24,12.5,4.166666666666667,16.666666666666668,1-14%,1-14%,15-29%
586,a3ac2b9c-a135-11e9-9cda-0a87ae2ba916,Ashland Ave & Chicago Ave,15,41.89595435734305,-87.6677280664444,WEST TOWN,0,10,10,24,0.0,41.666666666666664,41.666666666666664,0%,30-99%,30-99%
587,a3ac30c5-a135-11e9-9cda-0a87ae2ba916,Cottage Grove Ave & 51st St,15,41.803038,-87.606615,GRAND BOULEVARD,0,0,0,24,0.0,0.0,0.0,0%,0%,0%
588,a3ac35ed-a135-11e9-9cda-0a87ae2ba916,Jeffery Blvd & 67th St,11,41.77351755125,-87.5771428255,WOODLAWN,0,0,0,24,0.0,0.0,0.0,0%,0%,0%
589,a3ac3b03-a135-11e9-9cda-0a87ae2ba916,Clark St & Touhy Ave,15,42.01256011541,-87.6743671152,ROGERS PARK,0,0,0,24,0.0,0.0,0.0,0%,0%,0%
