num_bikes_disabled,num_scooters_available,num_docks_available,num_docks_disabled,is_installed,is_renting,num_bikes_available,num_scooters_unavailable,num_ebikes_available,station_id,is_returning,timestamp,n_classic,n_electric,n_scooters,is_no_classic,is_no_docks,is_problem_station,name,lat,lon,capacity,is_public_rack
0,,9,0,1,1,0,,0,1594046396693172926,1,01/22/2023 09:46 PM,0,0,0,True,False,True,Albany Ave & 16th St,41.85936,-87.70302,9,False
0,,9,0,1,1,0,,0,1594046396693172926,1,01/22/2023 09:46 PM,0,0,0,True,False,True,Albany Ave & 16th St,41.85936,-87.70302,9,False
0,0.0,7,0,1,1,2,0.0,2,1594046400988140226,1,01/22/2023 09:45 PM,0,0,0,True,False,True,Sacramento Ave & 25th St,41.846506,-87.700139,9,False
0,0.0,7,0,1,1,2,0.0,2,1594046400988140226,1,01/22/2023 09:45 PM,0,0,0,True,False,True,Sacramento Ave & 25th St,41.846506,-87.700139,9,False
0,0.0,7,0,1,1,2,0.0,2,1594046400988140226,1,01/22/2023 09:45 PM,0,0,0,True,False,True,Sacramento Ave & 25th St,41.846506,-87.700139,9,False
0,0.0,7,0,1,1,2,0.0,2,1594046400988140226,1,01/22/2023 09:45 PM,0,0,0,True,False,True,Sacramento Ave & 25th St,41.846506,-87.700139,9,False
0,0.0,7,0,1,1,2,0.0,2,1582242319632586318,1,01/22/2023 09:46 PM,0,0,0,True,False,True,Sacramento Ave & Pershing Rd,41.8222791,-87.6996576,9,False
0,0.0,7,0,1,1,2,0.0,2,1582242319632586318,1,01/22/2023 09:46 PM,0,0,0,True,False,True,Sacramento Ave & Pershing Rd,41.8222791,-87.6996576,9,False
0,0.0,7,0,1,1,2,0.0,2,1582242319632586318,1,01/22/2023 09:46 PM,0,0,0,True,False,True,Sacramento Ave & Pershing Rd,41.8222791,-87.6996576,9,False
0,0.0,7,0,1,1,2,0.0,2,1582242319632586318,1,01/22/2023 09:46 PM,0,0,0,True,False,True,Sacramento Ave & Pershing Rd,41.8222791,-87.6996576,9,False
0,0.0,6,0,1,1,3,0.0,3,1575949493798695614,1,01/22/2023 09:44 PM,0,0,0,True,False,True,Lamon Ave & Chicago Ave,41.8952,-87.748223,9,False
0,0.0,6,0,1,1,3,0.0,3,1575949493798695614,1,01/22/2023 09:44 PM,0,0,0,True,False,True,Lamon Ave & Chicago Ave,41.8952,-87.748223,9,False
0,0.0,6,0,1,1,3,0.0,3,1575949493798695614,1,01/22/2023 09:44 PM,0,0,0,True,False,True,Lamon Ave & Chicago Ave,41.8952,-87.748223,9,False
0,0.0,6,0,1,1,3,0.0,3,1575949493798695614,1,01/22/2023 09:44 PM,0,0,0,True,False,True,Lamon Ave & Chicago Ave,41.8952,-87.748223,9,False
0,0.0,8,0,1,1,1,0.0,1,1594046400988140228,1,01/22/2023 09:46 PM,0,0,0,True,False,True,Rockwell St & Cermak Rd,41.851644,-87.690621,9,False
0,0.0,8,0,1,1,1,0.0,1,1594046400988140228,1,01/22/2023 09:46 PM,0,0,0,True,False,True,Rockwell St & Cermak Rd,41.851644,-87.690621,9,False
0,0.0,8,0,1,1,1,0.0,1,1594046400988140228,1,01/22/2023 09:46 PM,0,0,0,True,False,True,Rockwell St & Cermak Rd,41.851644,-87.690621,9,False
0,0.0,8,0,1,1,1,0.0,1,1594046400988140228,1,01/22/2023 09:46 PM,0,0,0,True,False,True,Rockwell St & Cermak Rd,41.851644,-87.690621,9,False
0,0.0,5,0,1,1,4,0.0,4,1561012883010990646,1,05/04/2023 01:30 PM,0,0,0,True,False,True,Komensky Ave & 31st St,41.836708,-87.725641,9,False
0,0.0,5,0,1,1,4,0.0,4,1561012883010990646,1,05/04/2023 01:30 PM,0,0,0,True,False,True,Komensky Ave & 31st St,41.836708,-87.725641,9,False
0,0.0,5,0,1,1,4,0.0,4,1561012883010990646,1,05/04/2023 01:30 PM,0,0,0,True,False,True,Komensky Ave & 31st St,41.836708,-87.725641,9,False
0,0.0,5,0,1,1,4,0.0,4,1561012883010990646,1,05/04/2023 01:30 PM,0,0,0,True,False,True,Komensky Ave & 31st St,41.836708,-87.725641,9,False
0,0.0,7,0,1,1,2,0.0,2,1571105050820616196,1,01/22/2023 09:46 PM,0,0,0,True,False,True,Narragansett Ave & School St,41.940128,-87.7864806,9,False
0,0.0,7,0,1,1,2,0.0,2,1571105050820616196,1,01/22/2023 09:46 PM,0,0,0,True,False,True,Narragansett Ave & School St,41.940128,-87.7864806,9,False
0,0.0,7,0,1,1,2,0.0,2,1571105050820616196,1,01/22/2023 09:46 PM,0,0,0,True,False,True,Narragansett Ave & School St,41.940128,-87.7864806,9,False
0,0.0,7,0,1,1,2,0.0,2,1571105050820616196,1,01/22/2023 09:46 PM,0,0,0,True,False,True,Narragansett Ave & School St,41.940128,-87.7864806,9,False
0,0.0,6,0,1,1,2,0.0,2,1594046405283107532,1,01/22/2023 09:45 PM,0,0,0,True,False,True,Whipple St & Roosevelt Rd,41.866554,-87.701329,9,False
0,0.0,6,0,1,1,2,0.0,2,1594046405283107532,1,01/22/2023 09:45 PM,0,0,0,True,False,True,Whipple St & Roosevelt Rd,41.866554,-87.701329,9,False
0,0.0,6,0,1,1,2,0.0,2,1594046405283107532,1,01/22/2023 09:45 PM,0,0,0,True,False,True,Whipple St & Roosevelt Rd,41.866554,-87.701329,9,False
0,0.0,6,0,1,1,2,0.0,2,1594046405283107532,1,01/22/2023 09:45 PM,0,0,0,True,False,True,Whipple St & Roosevelt Rd,41.866554,-87.701329,9,False
0,0.0,6,0,1,1,3,0.0,3,1582242289567815212,1,01/22/2023 09:47 PM,0,0,0,True,False,True,Homan Ave & 65th St,41.775144,-87.708129,9,False
0,0.0,6,0,1,1,3,0.0,3,1582242289567815212,1,01/22/2023 09:47 PM,0,0,0,True,False,True,Homan Ave & 65th St,41.775144,-87.708129,9,False
0,0.0,6,0,1,1,3,0.0,3,1582242289567815212,1,01/22/2023 09:47 PM,0,0,0,True,False,True,Homan Ave & 65th St,41.775144,-87.708129,9,False
0,0.0,6,0,1,1,3,0.0,3,1582242289567815212,1,01/22/2023 09:47 PM,0,0,0,True,False,True,Homan Ave & 65th St,41.775144,-87.708129,9,False
0,0.0,6,0,1,1,3,0.0,3,1563698718386161690,1,01/22/2023 09:45 PM,0,0,0,True,False,True,Oak Park & Wellington,41.934586,-87.7959613,9,False
0,0.0,6,0,1,1,3,0.0,3,1563698718386161690,1,01/22/2023 09:45 PM,0,0,0,True,False,True,Oak Park & Wellington,41.934586,-87.7959613,9,False
0,0.0,6,0,1,1,3,0.0,3,1563698718386161690,1,01/22/2023 09:45 PM,0,0,0,True,False,True,Oak Park & Wellington,41.934586,-87.7959613,9,False
0,0.0,6,0,1,1,3,0.0,3,1563698718386161690,1,01/22/2023 09:45 PM,0,0,0,True,False,True,Oak Park & Wellington,41.934586,-87.7959613,9,False
1,0.0,2,0,1,1,5,0.0,5,1563698679731458032,1,01/22/2023 09:46 PM,0,0,0,True,False,True,Fullerton & Monitor,41.9237918,-87.7723116,9,False
1,0.0,2,0,1,1,5,0.0,5,1563698679731458032,1,01/22/2023 09:46 PM,0,0,0,True,False,True,Fullerton & Monitor,41.9237918,-87.7723116,9,False
1,0.0,2,0,1,1,5,0.0,5,1563698679731458032,1,01/22/2023 09:46 PM,0,0,0,True,False,True,Fullerton & Monitor,41.9237918,-87.7723116,9,False
1,0.0,2,0,1,1,5,0.0,5,1563698679731458032,1,01/22/2023 09:46 PM,0,0,0,True,False,True,Fullerton & Monitor,41.9237918,-87.7723116,9,False
0,,6,0,1,1,0,,0,1594041785694887806,1,01/22/2023 09:46 PM,0,0,0,True,False,True,Kenneth Ave & 50th St,41.8023156,-87.7344142,6,False
0,,6,0,1,1,0,,0,1594041785694887806,1,01/22/2023 09:46 PM,0,0,0,True,False,True,Kenneth Ave & 50th St,41.8023156,-87.7344142,6,False
0,,6,0,1,1,0,,0,1594041785694887806,1,01/22/2023 09:46 PM,0,0,0,True,False,True,Kenneth Ave & 50th St,41.8023156,-87.7344142,6,False
0,,6,0,1,1,0,,0,1594041785694887806,1,01/22/2023 09:46 PM,0,0,0,True,False,True,Kenneth Ave & 50th St,41.8023156,-87.7344142,6,False
0,0.0,4,0,1,1,2,0.0,2,1594046439642845942,1,01/22/2023 09:46 PM,0,0,0,True,False,True,California Ave & Winona St,41.974712,-87.697852,6,False
0,0.0,4,0,1,1,2,0.0,2,1594046439642845942,1,01/22/2023 09:46 PM,0,0,0,True,False,True,California Ave & Winona St,41.974712,-87.697852,6,False
0,0.0,4,0,1,1,2,0.0,2,1594046439642845942,1,01/22/2023 09:46 PM,0,0,0,True,False,True,California Ave & Winona St,41.974712,-87.697852,6,False
0,0.0,4,0,1,1,2,0.0,2,1594046439642845942,1,01/22/2023 09:46 PM,0,0,0,True,False,True,California Ave & Winona St,41.974712,-87.697852,6,False
1,0.0,0,0,1,1,12,0.0,12,1571105055115583496,1,01/22/2023 09:44 PM,0,0,0,True,True,True,Long & Irving Park,41.953038,-87.7621632,9,False
1,0.0,0,0,1,1,12,0.0,12,1571105055115583496,1,01/22/2023 09:44 PM,0,0,0,True,True,True,Long & Irving Park,41.953038,-87.7621632,9,False
1,0.0,0,0,1,1,12,0.0,12,1571105055115583496,1,01/22/2023 09:44 PM,0,0,0,True,True,True,Long & Irving Park,41.953038,-87.7621632,9,False
1,0.0,0,0,1,1,12,0.0,12,1571105055115583496,1,01/22/2023 09:44 PM,0,0,0,True,True,True,Long & Irving Park,41.953038,-87.7621632,9,False
0,0.0,5,0,1,1,1,0.0,1,1594046426757944042,1,01/22/2023 09:45 PM,0,0,0,True,False,True,Western Ave & Berteau Ave,41.95774,-87.688273,6,False
0,0.0,5,0,1,1,1,0.0,1,1594046426757944042,1,01/22/2023 09:45 PM,0,0,0,True,False,True,Western Ave & Berteau Ave,41.95774,-87.688273,6,False
0,0.0,5,0,1,1,1,0.0,1,1594046426757944042,1,01/22/2023 09:45 PM,0,0,0,True,False,True,Western Ave & Berteau Ave,41.95774,-87.688273,6,False
0,0.0,5,0,1,1,1,0.0,1,1594046426757944042,1,01/22/2023 09:45 PM,0,0,0,True,False,True,Western Ave & Berteau Ave,41.95774,-87.688273,6,False
0,,1,0,1,1,0,,0,1582242311042651716,1,01/22/2023 09:47 PM,0,0,0,True,False,True,Spaulding Ave & 63rd St,41.7791655,-87.7056392,1,False
0,,1,0,1,1,0,,0,1582242311042651716,1,01/22/2023 09:47 PM,0,0,0,True,False,True,Spaulding Ave & 63rd St,41.7791655,-87.7056392,1,False
0,,1,0,1,1,0,,0,1582242311042651716,1,01/22/2023 09:47 PM,0,0,0,True,False,True,Spaulding Ave & 63rd St,41.7791655,-87.7056392,1,False
0,,1,0,1,1,0,,0,1582242311042651716,1,01/22/2023 09:47 PM,0,0,0,True,False,True,Spaulding Ave & 63rd St,41.7791655,-87.7056392,1,False
0,,9,0,1,1,0,,0,1571105042230683640,1,01/22/2023 09:45 PM,0,0,0,True,False,True,Panama Ave & Grace St,41.9476665,-87.829258,9,False
0,,9,0,1,1,0,,0,1571105042230683640,1,01/22/2023 09:45 PM,0,0,0,True,False,True,Panama Ave & Grace St,41.9476665,-87.829258,9,False
0,,9,0,1,1,0,,0,1571105042230683640,1,01/22/2023 09:45 PM,0,0,0,True,False,True,Panama Ave & Grace St,41.9476665,-87.829258,9,False
0,,9,0,1,1,0,,0,1571105042230683640,1,01/22/2023 09:45 PM,0,0,0,True,False,True,Panama Ave & Grace St,41.9476665,-87.829258,9,False
0,0.0,3,0,1,1,1,0.0,1,1448642175142467184,1,05/25/2023 04:45 PM,0,0,0,True,False,True,Avenue L & 114th St,41.6881169,-87.5365497,4,False
0,0.0,3,0,1,1,1,0.0,1,1448642175142467184,1,05/25/2023 04:45 PM,0,0,0,True,False,True,Avenue L & 114th St,41.6881169,-87.5365497,4,False
0,0.0,3,0,1,1,1,0.0,1,1448642175142467184,1,05/25/2023 04:45 PM,0,0,0,True,False,True,Avenue L & 114th St,41.6881169,-87.5365497,4,False
0,0.0,3,0,1,1,1,0.0,1,1448642175142467184,1,05/25/2023 04:45 PM,0,0,0,True,False,True,Avenue L & 114th St,41.6881169,-87.5365497,4,False
0,0.0,8,0,1,1,1,0.0,1,1571105050820616194,1,01/22/2023 09:44 PM,0,0,0,True,False,True,Central Ave & Roscoe St,41.942258,-87.7669331,9,False
0,0.0,8,0,1,1,1,0.0,1,1571105050820616194,1,01/22/2023 09:44 PM,0,0,0,True,False,True,Central Ave & Roscoe St,41.942258,-87.7669331,9,False
0,0.0,8,0,1,1,1,0.0,1,1571105050820616194,1,01/22/2023 09:44 PM,0,0,0,True,False,True,Central Ave & Roscoe St,41.942258,-87.7669331,9,False
0,0.0,8,0,1,1,1,0.0,1,1571105050820616194,1,01/22/2023 09:44 PM,0,0,0,True,False,True,Central Ave & Roscoe St,41.942258,-87.7669331,9,False
0,0.0,7,0,1,1,2,0.0,2,1575949519568499430,1,05/16/2023 09:37 AM,0,0,0,True,False,True,Augusta Blvd & Laramie Ave,41.8986607,-87.7554551,9,False
0,0.0,7,0,1,1,2,0.0,2,1575949519568499430,1,05/16/2023 09:37 AM,0,0,0,True,False,True,Augusta Blvd & Laramie Ave,41.8986607,-87.7554551,9,False
0,0.0,7,0,1,1,2,0.0,2,1575949519568499430,1,05/16/2023 09:37 AM,0,0,0,True,False,True,Augusta Blvd & Laramie Ave,41.8986607,-87.7554551,9,False
0,0.0,7,0,1,1,2,0.0,2,1575949519568499430,1,05/16/2023 09:37 AM,0,0,0,True,False,True,Augusta Blvd & Laramie Ave,41.8986607,-87.7554551,9,False
0,0.0,7,0,1,1,2,0.0,2,1593766343243326364,1,01/22/2023 09:45 PM,0,0,0,True,False,True,Pulaski Rd & 60th St,41.784186,-87.722564,9,False
0,0.0,7,0,1,1,2,0.0,2,1593766343243326364,1,01/22/2023 09:45 PM,0,0,0,True,False,True,Pulaski Rd & 60th St,41.784186,-87.722564,9,False
0,0.0,7,0,1,1,2,0.0,2,1593766343243326364,1,01/22/2023 09:45 PM,0,0,0,True,False,True,Pulaski Rd & 60th St,41.784186,-87.722564,9,False
0,0.0,7,0,1,1,2,0.0,2,1593766343243326364,1,01/22/2023 09:45 PM,0,0,0,True,False,True,Pulaski Rd & 60th St,41.784186,-87.722564,9,False
0,0.0,0,0,1,1,10,0.0,10,1594046448232780546,1,01/22/2023 09:46 PM,0,0,0,True,True,True,Troy Ave & 27th St,41.84265,-87.70401,9,False
0,0.0,0,0,1,1,10,0.0,10,1594046448232780546,1,01/22/2023 09:46 PM,0,0,0,True,True,True,Troy Ave & 27th St,41.84265,-87.70401,9,False
0,0.0,0,0,1,1,10,0.0,10,1594046448232780546,1,01/22/2023 09:46 PM,0,0,0,True,True,True,Troy Ave & 27th St,41.84265,-87.70401,9,False
0,0.0,0,0,1,1,10,0.0,10,1594046448232780546,1,01/22/2023 09:46 PM,0,0,0,True,True,True,Troy Ave & 27th St,41.84265,-87.70401,9,False
2,0.0,0,0,1,1,8,0.0,8,1594046409578074830,1,01/22/2023 09:44 PM,0,0,0,True,True,True,Milwaukee Ave & Fullerton Ave,41.924691,-87.70055,9,False
2,0.0,0,0,1,1,8,0.0,8,1594046409578074830,1,01/22/2023 09:44 PM,0,0,0,True,True,True,Milwaukee Ave & Fullerton Ave,41.924691,-87.70055,9,False
1,0.0,0,0,1,1,9,0.0,9,1594046409578074830,1,01/22/2023 09:44 PM,0,0,0,True,True,True,Milwaukee Ave & Fullerton Ave,41.924691,-87.70055,9,False
2,0.0,0,0,1,1,8,0.0,8,1594046409578074830,1,01/22/2023 09:44 PM,0,0,0,True,True,True,Milwaukee Ave & Fullerton Ave,41.924691,-87.70055,9,False
0,0.0,0,0,1,1,17,0.0,17,1571105068000485406,1,01/22/2023 09:45 PM,0,0,0,True,True,True,Narragansett & Irving Park,41.952614,-87.7853829,9,False
0,0.0,0,0,1,1,17,0.0,17,1571105068000485406,1,01/22/2023 09:45 PM,0,0,0,True,True,True,Narragansett & Irving Park,41.952614,-87.7853829,9,False
0,0.0,0,0,1,1,17,0.0,17,1571105068000485406,1,01/22/2023 09:45 PM,0,0,0,True,True,True,Narragansett & Irving Park,41.952614,-87.7853829,9,False
0,0.0,0,0,1,1,17,0.0,17,1571105068000485406,1,01/22/2023 09:45 PM,0,0,0,True,True,True,Narragansett & Irving Park,41.952614,-87.7853829,9,False
0,0.0,3,0,1,1,3,0.0,3,1448642175142467180,1,01/22/2023 09:45 PM,0,0,0,True,False,True,S Michigan Ave & E 118th St,41.679804,-87.620843,6,False
0,0.0,3,0,1,1,3,0.0,3,1448642175142467180,1,01/22/2023 09:45 PM,0,0,0,True,False,True,S Michigan Ave & E 118th St,41.679804,-87.620843,6,False
0,0.0,3,0,1,1,3,0.0,3,1448642175142467180,1,01/22/2023 09:45 PM,0,0,0,True,False,True,S Michigan Ave & E 118th St,41.679804,-87.620843,6,False
0,0.0,3,0,1,1,3,0.0,3,1448642175142467180,1,01/22/2023 09:45 PM,0,0,0,True,False,True,S Michigan Ave & E 118th St,41.679804,-87.620843,6,False
0,0.0,7,0,1,1,1,0.0,1,1582242280977880604,1,01/22/2023 09:45 PM,0,0,0,True,False,True,Richmond St & 59th St,41.7865155,-87.6973314,9,False
0,0.0,7,0,1,1,1,0.0,1,1582242280977880604,1,01/22/2023 09:45 PM,0,0,0,True,False,True,Richmond St & 59th St,41.7865155,-87.6973314,9,False
0,0.0,7,0,1,1,1,0.0,1,1582242280977880604,1,01/22/2023 09:45 PM,0,0,0,True,False,True,Richmond St & 59th St,41.7865155,-87.6973314,9,False
0,0.0,7,0,1,1,1,0.0,1,1582242280977880604,1,01/22/2023 09:45 PM,0,0,0,True,False,True,Richmond St & 59th St,41.7865155,-87.6973314,9,False
0,0.0,1,0,1,1,5,0.0,5,1582242315337619018,1,01/22/2023 09:45 PM,0,0,0,True,False,True,Kedzie Ave & 45th St,41.8113904,-87.7040052,6,False
0,0.0,1,0,1,1,5,0.0,5,1582242315337619018,1,01/22/2023 09:45 PM,0,0,0,True,False,True,Kedzie Ave & 45th St,41.8113904,-87.7040052,6,False
0,0.0,1,0,1,1,5,0.0,5,1582242315337619018,1,01/22/2023 09:45 PM,0,0,0,True,False,True,Kedzie Ave & 45th St,41.8113904,-87.7040052,6,False
0,0.0,1,0,1,1,5,0.0,5,1582242315337619018,1,01/22/2023 09:45 PM,0,0,0,True,False,True,Kedzie Ave & 45th St,41.8113904,-87.7040052,6,False
0,,9,0,1,1,0,,0,1594046392398205624,1,01/22/2023 09:44 PM,0,0,0,True,False,True,Washtenaw Ave & Polk St,41.8711028,-87.693683,9,False
0,,9,0,1,1,0,,0,1594046392398205624,1,01/22/2023 09:44 PM,0,0,0,True,False,True,Washtenaw Ave & Polk St,41.8711028,-87.693683,9,False
0,,9,0,1,1,0,,0,1594046392398205624,1,01/22/2023 09:44 PM,0,0,0,True,False,True,Washtenaw Ave & Polk St,41.8711028,-87.693683,9,False
0,,9,0,1,1,0,,0,1594046392398205624,1,01/22/2023 09:44 PM,0,0,0,True,False,True,Washtenaw Ave & Polk St,41.8711028,-87.693683,9,False
2,0.0,6,0,1,1,1,0.0,1,1606778059648526978,1,01/22/2023 09:46 PM,0,0,0,True,False,True,Whipple/Irving Park,41.954189,-87.704448,9,False
1,0.0,6,0,1,1,2,0.0,2,1606778059648526978,1,01/22/2023 09:46 PM,0,0,0,True,False,True,Whipple/Irving Park,41.954189,-87.704448,9,False
1,0.0,6,0,1,1,2,0.0,2,1606778059648526978,1,01/22/2023 09:46 PM,0,0,0,True,False,True,Whipple/Irving Park,41.954189,-87.704448,9,False
1,0.0,6,0,1,1,2,0.0,2,1606778059648526978,1,01/22/2023 09:46 PM,0,0,0,True,False,True,Whipple/Irving Park,41.954189,-87.704448,9,False
0,0.0,6,0,1,1,2,0.0,2,1563698679731458030,1,01/22/2023 09:45 PM,0,0,0,True,False,True,Parkside Ave & Armitage Ave,41.9169054,-87.7671806,9,False
0,0.0,6,0,1,1,2,0.0,2,1563698679731458030,1,01/22/2023 09:45 PM,0,0,0,True,False,True,Parkside Ave & Armitage Ave,41.9169054,-87.7671806,9,False
0,0.0,6,0,1,1,2,0.0,2,1563698679731458030,1,01/22/2023 09:45 PM,0,0,0,True,False,True,Parkside Ave & Armitage Ave,41.9169054,-87.7671806,9,False
0,0.0,6,0,1,1,2,0.0,2,1563698679731458030,1,01/22/2023 09:45 PM,0,0,0,True,False,True,Parkside Ave & Armitage Ave,41.9169054,-87.7671806,9,False
0,0.0,8,0,1,1,1,0.0,1,1594046379513303716,1,01/22/2023 09:44 PM,0,0,0,True,False,True,Sacramento Blvd & Fulton Ave,41.886528,-87.70167,9,False
0,0.0,8,0,1,1,1,0.0,1,1594046379513303716,1,01/22/2023 09:44 PM,0,0,0,True,False,True,Sacramento Blvd & Fulton Ave,41.886528,-87.70167,9,False
0,0.0,8,0,1,1,1,0.0,1,1594046379513303716,1,01/22/2023 09:44 PM,0,0,0,True,False,True,Sacramento Blvd & Fulton Ave,41.886528,-87.70167,9,False
0,0.0,8,0,1,1,1,0.0,1,1594046379513303716,1,01/22/2023 09:44 PM,0,0,0,True,False,True,Sacramento Blvd & Fulton Ave,41.886528,-87.70167,9,False
0,0.0,5,0,1,1,4,0.0,4,1593766338948359058,1,01/22/2023 09:45 PM,0,0,0,True,False,True,Lawler Ave & 50th St,41.802209,-87.7489007,9,False
0,0.0,5,0,1,1,4,0.0,4,1593766338948359058,1,01/22/2023 09:45 PM,0,0,0,True,False,True,Lawler Ave & 50th St,41.802209,-87.7489007,9,False
0,0.0,5,0,1,1,4,0.0,4,1593766338948359058,1,01/22/2023 09:45 PM,0,0,0,True,False,True,Lawler Ave & 50th St,41.802209,-87.7489007,9,False
0,0.0,5,0,1,1,4,0.0,4,1593766338948359058,1,01/22/2023 09:45 PM,0,0,0,True,False,True,Lawler Ave & 50th St,41.802209,-87.7489007,9,False
0,0.0,0,0,1,1,15,0.0,15,1571105059410550806,1,01/22/2023 09:46 PM,0,0,0,True,True,True,Harlem & Irving Park,41.9532568,-87.8071434,9,False
0,0.0,0,0,1,1,15,0.0,15,1571105059410550806,1,01/22/2023 09:46 PM,0,0,0,True,True,True,Harlem & Irving Park,41.9532568,-87.8071434,9,False
0,0.0,0,0,1,1,15,0.0,15,1571105059410550806,1,01/22/2023 09:46 PM,0,0,0,True,True,True,Harlem & Irving Park,41.9532568,-87.8071434,9,False
0,0.0,0,0,1,1,15,0.0,15,1571105059410550806,1,01/22/2023 09:46 PM,0,0,0,True,True,True,Harlem & Irving Park,41.9532568,-87.8071434,9,False
0,0.0,7,0,1,1,2,0.0,2,1563698688321392628,1,01/22/2023 09:46 PM,0,0,0,True,False,True,Long Ave & Belmont Ave,41.9383071,-87.761663,9,False
0,0.0,7,0,1,1,2,0.0,2,1563698688321392628,1,01/22/2023 09:46 PM,0,0,0,True,False,True,Long Ave & Belmont Ave,41.9383071,-87.761663,9,False
0,0.0,7,0,1,1,2,0.0,2,1563698688321392628,1,01/22/2023 09:46 PM,0,0,0,True,False,True,Long Ave & Belmont Ave,41.9383071,-87.761663,9,False
0,0.0,7,0,1,1,2,0.0,2,1563698688321392628,1,01/22/2023 09:46 PM,0,0,0,True,False,True,Long Ave & Belmont Ave,41.9383071,-87.761663,9,False
0,0.0,6,0,1,1,3,0.0,3,1571105059410550802,1,01/22/2023 09:44 PM,0,0,0,True,False,True,Plainfield & Irving Park,41.952037,-87.833283,9,False
0,0.0,6,0,1,1,3,0.0,3,1571105059410550802,1,01/22/2023 09:44 PM,0,0,0,True,False,True,Plainfield & Irving Park,41.952037,-87.833283,9,False
0,0.0,6,0,1,1,3,0.0,3,1571105059410550802,1,01/22/2023 09:44 PM,0,0,0,True,False,True,Plainfield & Irving Park,41.952037,-87.833283,9,False
0,0.0,6,0,1,1,3,0.0,3,1571105059410550802,1,01/22/2023 09:44 PM,0,0,0,True,False,True,Plainfield & Irving Park,41.952037,-87.833283,9,False
0,0.0,6,0,1,1,3,0.0,3,1575949510978564828,1,01/22/2023 09:47 PM,0,0,0,True,False,True,North Ave & New England Ave,41.9092204,-87.7971406,9,False
0,0.0,6,0,1,1,3,0.0,3,1575949510978564828,1,01/22/2023 09:47 PM,0,0,0,True,False,True,North Ave & New England Ave,41.9092204,-87.7971406,9,False
0,0.0,6,0,1,1,3,0.0,3,1575949510978564828,1,01/22/2023 09:47 PM,0,0,0,True,False,True,North Ave & New England Ave,41.9092204,-87.7971406,9,False
0,0.0,6,0,1,1,3,0.0,3,1575949510978564828,1,01/22/2023 09:47 PM,0,0,0,True,False,True,North Ave & New England Ave,41.9092204,-87.7971406,9,False
1,0.0,7,0,1,1,0,0.0,0,1563698722681128992,1,01/22/2023 09:44 PM,0,0,0,True,False,True,Sayre & Diversey,41.9310084,-87.8010646,9,False
1,0.0,7,0,1,1,0,0.0,0,1563698722681128992,1,01/22/2023 09:44 PM,0,0,0,True,False,True,Sayre & Diversey,41.9310084,-87.8010646,9,False
1,0.0,7,0,1,1,0,0.0,0,1563698722681128992,1,01/22/2023 09:44 PM,0,0,0,True,False,True,Sayre & Diversey,41.9310084,-87.8010646,9,False
1,0.0,7,0,1,1,0,0.0,0,1563698722681128992,1,01/22/2023 09:44 PM,0,0,0,True,False,True,Sayre & Diversey,41.9310084,-87.8010646,9,False
0,0.0,7,0,1,1,2,0.0,2,1563698705501259788,1,01/22/2023 09:46 PM,0,0,0,True,False,True,Kilpatrick Ave & Parker Ave,41.930736,-87.744082,9,False
0,0.0,7,0,1,1,2,0.0,2,1563698705501259788,1,01/22/2023 09:46 PM,0,0,0,True,False,True,Kilpatrick Ave & Parker Ave,41.930736,-87.744082,9,False
0,0.0,7,0,1,1,2,0.0,2,1563698705501259788,1,01/22/2023 09:46 PM,0,0,0,True,False,True,Kilpatrick Ave & Parker Ave,41.930736,-87.744082,9,False
0,0.0,7,0,1,1,2,0.0,2,1563698705501259788,1,01/22/2023 09:46 PM,0,0,0,True,False,True,Kilpatrick Ave & Parker Ave,41.930736,-87.744082,9,False
0,,9,0,1,1,0,,0,1571105042230683636,1,01/22/2023 09:44 PM,0,0,0,True,False,True,Oketo Ave & Addison St,41.9449659,-87.8118989,9,False
0,,9,0,1,1,0,,0,1571105042230683636,1,01/22/2023 09:44 PM,0,0,0,True,False,True,Oketo Ave & Addison St,41.9449659,-87.8118989,9,False
0,,9,0,1,1,0,,0,1571105042230683636,1,01/22/2023 09:44 PM,0,0,0,True,False,True,Oketo Ave & Addison St,41.9449659,-87.8118989,9,False
0,,9,0,1,1,0,,0,1571105042230683636,1,01/22/2023 09:44 PM,0,0,0,True,False,True,Oketo Ave & Addison St,41.9449659,-87.8118989,9,False
0,0.0,8,0,1,1,1,0.0,1,1563698709796227088,1,01/22/2023 09:46 PM,0,0,0,True,False,True,Kilbourn & Belden,41.922352,-87.739024,9,False
0,0.0,8,0,1,1,1,0.0,1,1563698709796227088,1,01/22/2023 09:46 PM,0,0,0,True,False,True,Kilbourn & Belden,41.922352,-87.739024,9,False
0,0.0,8,0,1,1,1,0.0,1,1563698709796227088,1,01/22/2023 09:46 PM,0,0,0,True,False,True,Kilbourn & Belden,41.922352,-87.739024,9,False
0,0.0,8,0,1,1,1,0.0,1,1563698709796227088,1,01/22/2023 09:46 PM,0,0,0,True,False,True,Kilbourn & Belden,41.922352,-87.739024,9,False
0,,9,0,1,1,0,,0,1582242311042651720,1,01/22/2023 09:45 PM,0,0,0,True,False,True,Hoyne Ave & 34th St,41.8320245,-87.6778387,9,False
0,,9,0,1,1,0,,0,1582242311042651720,1,01/22/2023 09:45 PM,0,0,0,True,False,True,Hoyne Ave & 34th St,41.8320245,-87.6778387,9,False
